ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-29 18:58:01,20.568937181991732,20.11443003055338,21.496291193693807,20.568937181991732,20.568937181991732,0.24153785899777258,0.24153785899777258,0.24153785899777258,0.24153785899777258,0.24153785899777258,0.24153785899777258,0.0,0.0,0.0,20.810475040989505
2020-01-29 19:03:01,20.57407844251019,20.118980143872566,21.52871083543178,20.57407844251019,20.57407844251019,0.2509055555061554,0.2509055555061554,0.2509055555061554,0.2509055555061554,0.2509055555061554,0.2509055555061554,0.0,0.0,0.0,20.824983998016343
2020-01-29 19:08:01,20.57921970302864,20.16775437809151,21.55590206622048,20.57921970302864,20.57921970302864,0.2598990983441113,0.2598990983441113,0.2598990983441113,0.2598990983441113,0.2598990983441113,0.2598990983441113,0.0,0.0,0.0,20.839118801372752
2020-01-29 19:13:01,20.584360963547102,20.194161114755182,21.504507988785885,20.584360963547102,20.584360963547102,0.26846646147424613,0.26846646147424613,0.26846646147424613,0.26846646147424613,0.26846646147424613,0.26846646147424613,0.0,0.0,0.0,20.85282742502135
2020-01-29 19:18:01,20.589502224065555,20.183394193338334,21.538800836667193,20.589502224065555,20.589502224065555,0.2765580534035333,0.2765580534035333,0.2765580534035333,0.2765580534035333,0.2765580534035333,0.2765580534035333,0.0,0.0,0.0,20.86606027746909
2020-01-29 19:23:01,20.59464348458401,20.201235999184235,21.56829854763957,20.59464348458401,20.59464348458401,0.28412704897290514,0.28412704897290514,0.28412704897290514,0.28412704897290514,0.28412704897290514,0.28412704897290514,0.0,0.0,0.0,20.878770533556917
2020-01-29 19:28:01,20.59978474510247,20.215842447892083,21.52259295903484,20.59978474510247,20.59978474510247,0.2911297009840283,0.2911297009840283,0.2911297009840283,0.2911297009840283,0.2911297009840283,0.2911297009840283,0.0,0.0,0.0,20.890914446086498
2020-01-29 19:33:01,20.604926005620925,20.246998383895438,21.55717006301781,20.604926005620925,20.604926005620925,0.2975256295380695,0.2975256295380695,0.2975256295380695,0.2975256295380695,0.2975256295380695,0.2975256295380695,0.0,0.0,0.0,20.902451635158993
2020-01-29 19:38:01,20.61006726613938,20.267281042631023,21.626825466432365,20.61006726613938,20.61006726613938,0.3032780870811916,0.3032780870811916,0.3032780870811916,0.3032780870811916,0.3032780870811916,0.3032780870811916,0.0,0.0,0.0,20.913345353220574
2020-01-29 19:43:01,20.615208526657835,20.24026259491678,21.594183043016614,20.615208526657835,20.615208526657835,0.3083541971971607,0.3083541971971607,0.3083541971971607,0.3083541971971607,0.3083541971971607,0.3083541971971607,0.0,0.0,0.0,20.923562723854996
2020-01-29 19:48:01,20.62034978717629,20.18462387382205,21.62817035079881,20.62034978717629,20.62034978717629,0.3127251657025057,0.3127251657025057,0.3127251657025057,0.3127251657025057,0.3127251657025057,0.3127251657025057,0.0,0.0,0.0,20.933074952878798
2020-01-29 19:53:01,20.625491047694748,20.273323610464583,21.595080286953202,20.625491047694748,20.625491047694748,0.3163664624592635,0.3163664624592635,0.3163664624592635,0.3163664624592635,0.3163664624592635,0.3163664624592635,0.0,0.0,0.0,20.941857510154012
2020-01-29 19:58:01,20.630632308213205,20.229452789504872,21.59855044065182,20.630632308213205,20.630632308213205,0.3192579727497262,0.3192579727497262,0.3192579727497262,0.3192579727497262,0.3192579727497262,0.3192579727497262,0.0,0.0,0.0,20.94989028096293
2020-01-29 20:03:01,20.63577356873166,20.281121269637108,21.599504535479767,20.63577356873166,20.63577356873166,0.3213841172123899,0.3213841172123899,0.3213841172123899,0.3213841172123899,0.3213841172123899,0.3213841172123899,0.0,0.0,0.0,20.95715768594405
2020-01-29 20:08:01,20.640914829250114,20.258315154769125,21.592353649133912,20.640914829250114,20.640914829250114,0.3227339395581693,0.3227339395581693,0.3227339395581693,0.3227339395581693,0.3227339395581693,0.3227339395581693,0.0,0.0,0.0,20.963648768808284
2020-01-29 20:13:01,20.646056089768575,20.23935789775871,21.647322813641996,20.646056089768575,20.646056089768575,0.3233011615725527,0.3233011615725527,0.3233011615725527,0.3233011615725527,0.3233011615725527,0.3233011615725527,0.0,0.0,0.0,20.969357251341126
